"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"177","1.494503255","20.202.144.136","192.168.0.50","UDP","161","24866","3478","3478  >  24866 Len=119"
"178","1.498622277","192.168.0.50","20.202.144.136","STUN","122","3478","24866","Binding Success Response XOR-MAPPED-ADDRESS: 20.202.149.248:3480"
"179","1.509489641","192.168.0.50","20.202.144.136","UDP","134","3478","24866","24866  >  3478 Len=92"
"180","1.518789547","20.202.144.136","192.168.0.50","UDP","160","24866","3478","3478  >  24866 Len=118"
"181","1.528457417","20.202.144.136","192.168.0.50","UDP","156","24866","3478","3478  >  24866 Len=114"
"182","1.530271334","192.168.0.50","20.202.144.136","UDP","127","3478","24866","24866  >  3478 Len=85"
"183","1.550694096","192.168.0.50","20.202.144.136","UDP","120","3478","24866","24866  >  3478 Len=78"
"184","1.554707997","20.202.144.136","192.168.0.50","UDP","168","24866","3478","3478  >  24866 Len=126"
"185","1.572019466","192.168.0.50","20.202.144.136","UDP","122","3478","24866","24866  >  3478 Len=80"
"186","1.573552043","20.202.144.136","192.168.0.50","UDP","158","24866","3478","3478  >  24866 Len=116"
"187","1.587904660","192.168.0.50","20.202.144.136","UDP","124","3478","24866","24866  >  3478 Len=82"
"188","1.608336121","192.168.0.50","20.202.144.136","UDP","121","3478","24866","24866  >  3478 Len=79"
